temp,humidity,co2,airflow,kpi_label
27.896002813866637,73.11818543733726,1990.1779117888252,0.08669592003631027,0
28.20610035257382,77.47603118288211,1542.2185069886898,0.038285822208064695,0
28.79778485360324,37.3536740464519,1507.4613177277454,0.00945543441853456,0
19.036625124277265,76.32938125807472,1743.717826154456,0.2567886001773064,0
23.018520199619815,54.60581465397691,1374.6031102920513,0.24283761443551233,0
19.622166833351816,42.91221941494792,1959.9689471601803,0.218678965085628,0
30.08344796225831,52.95678781191307,1829.0760115324415,0.09277883844639018,0
26.72617377558581,79.00162876427385,1271.5288018498077,0.1563623983622059,0
22.63257234793709,54.63090469964348,1534.0646206279428,0.23779053407446923,0
18.88981690400433,46.43758051437541,1903.294646049732,0.19870674354366777,0
22.35375250401927,61.67004271583629,1955.785617833128,0.39511420808595493,0
22.552566508374458,42.00728093890965,1573.9212089998957,0.05457590102269325,0
28.214486496732896,33.7931664054332,1690.7291113685662,0.2780578216190375,0
26.925804598972984,36.44398609553246,1333.6271568736602,0.16172750724171686,0
30.42097839606857,36.40229194788862,1992.9349009095813,0.17127984597024593,0
24.61100895226729,37.595134675614716,1385.3373611067548,0.2870391062632705,0
19.674319443136223,36.94135863247051,1954.1854193081006,0.2769744605297479,0
27.98542702112193,62.04373724016073,1719.7173191938948,0.39650239748087535,0
28.650990680636564,39.09400421995724,1686.1894359030873,0.0513577157816501,0
25.857880765972947,47.28336416619316,1610.1508088132068,0.04164385975366654,0
28.79354051936385,74.8394204953006,1384.535849374207,0.28973552685149645,0
24.91313834910147,53.69808201314362,1341.2224256044067,0.23135476680256364,0
25.318259611347916,63.37788692605136,1376.3889672561404,0.10966426662392235,0
23.985574257019696,38.61599356008149,1349.1506097154036,0.03176774759559464,0
18.355867774417334,39.61445094043354,1823.6675788534026,0.034263299838572216,0
19.51047997790626,32.043430813323944,1480.100207333384,0.35767634986564734,0
18.44000859961428,38.44675315360823,1246.274141250717,0.07674692988749716,0
26.909745757692924,43.92951695159793,1975.282104112649,0.12934862484620832,0
22.40098373506857,38.85052421383734,1907.0287079707405,0.09066256089079522,0
25.11998967630584,34.43512668785278,1942.2018265561703,0.14199852233277493,0
30.705930634965302,36.03179355503004,1995.9262581171483,0.02776953709843735,0
21.490091208084248,53.03893840163629,1339.1161993755898,0.20762391636330815,0
23.74536092249882,40.31668592028963,1516.993615122127,0.027045025436885962,0
28.577715939602683,48.21349305240378,1806.590780563273,0.32014260312894466,0
21.203174316882716,55.17086354274284,1756.8164944430337,0.09348483276417321,0
19.077718737603103,64.51974143146826,1323.116725071884,0.21600476584180425,0
22.05652034079275,31.965606992054948,1852.6664999924942,0.35203163502458334,0
20.25709802155606,69.97051994545214,1379.5524574693286,0.26035094761887767,0
31.01576713279602,61.39501947454539,1379.0540918580984,0.21318311462053413,0
29.313685313901836,34.08795159744359,1629.5795383147308,0.12973350124615024,0
26.867652591145927,73.67893120533887,1674.3519478733624,0.13320076522327917,0
30.200448262628047,76.04362002659066,1664.068966270249,0.26779478207927604,0
29.251409076587603,33.05389799274319,1273.189469918204,0.397655744488467,0
20.6119808244045,43.843882407360184,1901.9686901043042,0.26473567593975145,0
30.49582597885969,70.31006398965306,1412.4800340709648,0.22311336694800998,0
25.55079138681911,67.41298451918291,1303.6119370262434,0.2922602040956985,0
29.304162172296877,39.226050967818864,1910.9984638951819,0.18608224491348727,0
30.545278198928905,40.467466166835514,1964.5211985838027,0.024056937040314086,0
22.452048649606095,48.5236051395691,1889.7020938123605,0.22491872635116394,0
19.540726943387476,54.226149259551065,1847.6128597799025,0.3830501138021521,0
21.191092275587184,60.9127385765148,1724.1935845112175,0.07012117694306386,0
23.97950904076759,48.44568197848862,1640.6858964873113,0.2760019563282663,0
29.4522067229149,53.12673580665739,1269.5894079291281,0.0803734754636226,0
30.05022816558881,67.37354690668784,1526.762570456559,0.21433107378923252,0
18.09732982743667,31.834160144529896,1498.1508136098512,0.038670579858687854,0
25.15046223608592,42.62184721720104,1407.8030270082609,0.18014837450327406,0
23.843754044082907,65.66747929422762,1778.736090950868,0.30246533155809846,0
21.109509346590222,74.76034188435997,1596.7005880630168,0.13902860969559283,0
19.678115142671558,55.58387210578331,1264.8369727261183,0.26596468979488724,0
22.72661239965079,56.60567426326578,1376.146561559849,0.3181799843158917,0
31.200735854775267,35.358600566988805,1746.6070109276766,0.3708711277917811,0
22.524841048290575,52.37061834117273,1260.9046875922402,0.09385683274218143,0
25.263068704407125,56.63086332275115,1880.965531239015,0.15972636632372328,0
27.842265424532492,42.12352518173648,1596.1172216111795,0.060966405332166976,0
23.090814433310115,43.46216154746905,1584.4692618613185,0.3969934008633501,0
31.604949158093447,48.86420815523113,1673.926227727614,0.37080038716971814,0
31.474262129189558,31.00355988888632,1859.7447727401193,0.21598285211222384,0
21.524952141555097,46.10395827915892,1478.2473663217545,0.33681331775056855,0
24.961479082493398,40.572400349827234,1742.412922047251,0.20838319090881688,0
22.212296337434775,46.374867608895734,1652.5855711966328,0.2494342752011039,0
21.987766921284546,35.98810659096256,1413.622616135537,0.03564977284640665,0
18.516417262963458,74.52636403699475,1902.9039890841264,0.3021081681987232,0
26.533900675718556,59.67962267770243,1837.9408172855424,0.051085393454093936,0
25.03750632520406,63.95511595722448,1726.7614677267404,0.33042705210101136,0
18.720702517499852,69.45856193036691,1880.4653832753934,0.3128112350681544,0
21.90105049931256,54.92210994645286,1893.8353607678418,0.2834978790971906,0
30.71572240353315,34.34601440437118,1766.6903813720278,0.014464152209904846,0
21.353866469337614,56.85532709092739,1869.6106626909377,0.12125134237813145,0
20.028528209277123,59.342055901043956,1757.9771693354269,0.10524502796433716,0
24.852338643885883,67.2719737092165,1744.1126174082403,0.14405456298860764,0
31.79910635754841,51.58297731148397,1694.8891025721475,0.03505709870553542,0
21.388773801161005,36.37901513977819,1802.173311646113,0.3747831292124251,0
27.4098976636823,44.18879528993622,1326.884084234459,0.22152089628495053,0
28.662674614602047,48.154114819931756,1904.6966073591427,0.12220972426320942,0
21.326925615893597,62.295862066580064,1897.4748221961856,0.15879260682971338,0
28.195028880566035,58.53891523344559,1223.3978264276473,0.17888101620193428,0
23.148963858069546,47.80483629489231,1860.6534004518103,0.24023773334424692,0
26.852281628310113,79.32576243964898,1303.095893978756,0.20627177107859912,0
26.869415950652524,60.28874096784436,1468.0950834073135,0.36775678928576694,0
25.50084557704662,41.86133958679972,1794.8066050332864,0.19878539316233212,0
19.264056780761717,35.089123631020186,1328.6079168386466,0.3968632059293251,0
29.69423493824933,37.642956959216605,1854.3736192952497,0.3405699830980383,0
22.490920909604302,42.29788641922541,1865.7073423661936,0.08340420574293433,0
20.61125914559796,38.03406866297779,1605.974187008669,0.3722380858575665,0
18.570851981766694,39.32835120256529,1205.1086973734668,0.04654655915419044,0
26.272501204635386,44.254758434692356,1429.6305065399301,0.32697988339647666,0
27.485901065791953,38.66867976473774,1693.5415347005937,0.15224931739063205,0
18.232229604989985,74.83827123132126,1984.9489424219387,0.35118972817802785,0
25.169302816189933,34.01168728308211,1705.4508216133347,0.3472226760429802,0
21.170940852771132,56.22556947851273,1407.842864851328,0.3223701600470485,0
27.0324190657323,50.51984134948307,1707.204562479689,0.3160121745228246,0
20.44113000606988,79.11893084543033,1631.9883037726845,0.12187165563921631,0
27.673128333434523,35.60194510840262,1823.876316120915,0.032367713220500874,0
23.414294848207525,49.892779952287086,1285.5845110615667,0.1611920715060646,0
31.114219842314284,78.47352166376845,1808.8223220016225,0.06940980599460347,0
19.925293218043905,73.27535629469901,1633.0132629408881,0.2779804355609847,0
22.77492891470362,70.85360354746399,1970.3936030871957,0.13843989061511422,0
19.588629297368247,42.895141352246995,1473.4977328309487,0.39024408034396596,0
30.94571065589988,38.54437936950329,1706.0975145071584,0.2563888309381328,0
30.282750947333735,63.43216099622155,1945.6224844080139,0.3289922254537444,0
21.61118278801218,76.46879945637929,1282.0077823925435,0.053009869096739375,0
27.239776644478507,57.83814465069649,1949.782789789161,0.34480579290904906,0
29.441110802817022,58.580634473494996,1750.3085778406507,0.36910287620535775,0
25.772811362392474,43.998954683014205,1254.2696472841376,0.19482476752757438,0
25.415108096984092,68.47464665959684,1440.770853557453,0.242501175100391,0
21.385932072606323,39.35218742787617,1766.5376709162251,0.3059239203611982,0
19.303438749282588,46.18396182021218,1253.8804811750174,0.06993545090416502,0
30.561020611346574,51.271821930820835,1665.7363681410186,0.20102643058537698,0
30.605852800286627,55.38051893422275,1476.7064455623654,0.15946521110892525,0
26.86342040182575,42.12048662075401,1696.7324142139817,0.05854959686489965,0
22.74641707468181,35.74184123696018,1236.5936270500104,0.14701376891661258,0
22.888934044577255,60.53100212208163,1897.2294449219012,0.027268923754197427,0
28.163379504183354,44.43152766201279,1978.7911753419176,0.010324762779794794,0
30.559543639336077,59.06191107113061,1975.1022842285533,0.054066515661929104,0
30.419209939711642,37.718135763710116,1799.7214653943397,0.3852460446356696,0
28.918257642006736,54.05700509274087,1304.0689921045055,0.21981181435800679,0
26.98844304616003,56.62947162757929,1806.610556743218,0.386328864461288,0
19.177959509930684,32.591176841121346,1219.6695331670412,0.1729991513320528,0
20.262801997324594,46.83021390969603,1217.6988412231979,0.12472645323410383,0
30.579758639379108,36.72073384694871,1458.8881753196329,0.20245674513609765,0
26.49000683523426,33.168748523638385,1590.9145523237326,0.17580467545316406,0
18.128758722632814,79.49801161949726,1816.3259342462345,0.04226587370469757,0
19.42060160012445,46.11769224873615,1746.6363012852041,0.2563305258760825,0
27.28902476751278,70.49372229273175,1556.7221651013988,0.08641527300383985,0
18.07086217384706,42.732032738188195,1418.9013330253326,0.24783518195913185,0
20.251312719844982,64.07513611119646,1997.699600126169,0.26008043695926136,0
25.682273051132206,68.01139299448432,1540.9450417887783,0.06080994125145925,0
27.686532767697706,59.781937030392214,1561.1096194637403,0.024539850844267266,0
27.127457633036407,53.57880942750792,1330.8990569533353,0.31230463442737594,0
21.13977033244784,50.592045707363425,1835.8476389999435,0.18392016950772808,0
27.970509098865502,47.44341332714977,1754.9457806251908,0.02326551820219032,0
21.321487224955202,76.4764572123913,1376.6156902310083,0.3979465268679069,0
22.555595774229747,71.53097038938645,1265.9048364926741,0.023112224398546655,0
28.450879671652338,78.25134553332563,1744.3994416597704,0.27801409154342127,0
27.094860586661007,36.21486117427724,1723.6089714249083,0.3934715701053655,0
29.88912774691849,66.54337376018222,1418.6076215985674,0.09567204168637025,0
27.206580492204807,76.91702284105189,1960.6908498003281,0.05689974747487847,0
25.9563204466966,39.061653308283006,1320.8463134247202,0.04855397576897156,0
19.311446749593294,33.32481336833887,1545.8678408340816,0.12131005902703823,0
23.14802124283207,67.05603246450295,1954.892736134079,0.04041832440425868,0
21.712833147544156,58.7236556589956,1535.7818535408978,0.27686453667765276,0
21.41585500730717,72.0914388379136,1710.8207581312686,0.024916719252025078,0
31.62214776653424,36.988618831314476,1518.0755183702354,0.2037688512599159,0
23.503368145334647,69.76336559299452,1419.372161878936,0.39867874154119076,0
30.488651772479585,40.08136600238723,1987.1821183678626,0.32558810780240754,0
26.83594076396168,38.18279714328523,1527.4672050520344,0.24608777529240436,0
29.12735824958308,38.21328989654965,1915.2793629433077,0.12250144831464467,0
25.03691930347269,70.72873601156911,1383.963684712869,0.2495583345166554,0
26.07665438476903,63.25986103481001,1370.4837632200665,0.21081658556466065,0
24.895247713464094,56.153271238455964,1224.907266307609,0.1704333535561486,0
20.73340182917262,47.941524206175124,1721.3334603007079,0.05228415069607979,0
28.114329613661074,73.86002704065541,1494.821074979009,0.35464168609618674,0
21.93081307417198,49.62225537113177,1891.4865998717096,0.179913859528529,0
18.340423530040354,70.82997197357886,1578.5679253532458,0.07784900472830603,0
27.03661214270035,51.95674542851092,1974.5547423317773,0.14710374035091586,0
20.479549511698686,48.847221471245376,1348.420412562497,0.16565190101157082,0
31.1664201809408,53.13398928348032,1894.8985343644886,0.33101515822674976,0
31.355000078036223,45.068893708207106,1821.2774822333934,0.2934457522245608,0
30.80810146308628,67.38046900881255,1816.7374757152415,0.30772195745653597,0
23.182221803576223,55.13601950462396,1875.8265824935102,0.004412505771458886,0
18.216392631404144,41.61063475734086,1808.819192754399,0.16646159927190463,0
30.996459876228155,74.97872866372842,1700.9762573051323,0.19253766065412947,0
23.9945780764424,49.19456106866057,1304.9959021459101,0.007676910729222675,0
31.533167466611374,57.177643055699434,1226.0209435930014,0.10392528349801369,0
31.49067967924954,75.32360554822735,1936.6782782525495,0.304115929248854,0
29.942132376543043,61.21189979569961,1693.3202516165904,0.05484388229159962,0
22.1222844889742,35.8449020354182,1837.229832780941,0.21412405258103667,0
23.391368200426953,76.99160618067376,1585.21788121004,0.08608074880689501,0
29.915913401235997,61.38540265357089,1293.8465511699155,0.004848309857557309,0
22.436908072187887,46.745280732854305,1300.1486337620404,0.0964805830398166,0
20.372898453605295,36.96360363316936,1748.4522297831772,0.3903495019640215,0
25.795217674416904,69.7012594635148,1544.2447159195701,0.32061484475319585,0
31.106166838250935,61.00363779642568,1360.4197813602693,0.3838306577284134,0
27.74441715344962,56.67305459881608,1593.2756373931495,0.195141617570545,0
25.980856381251108,74.69462915254789,1251.3671496601073,0.043894479471001405,0
19.36047091279076,69.42986056122655,1665.577121531519,0.2191837955894772,0
26.610101173788376,37.58374398663756,1415.1947235480782,0.18175093382398436,0
31.860753901459688,45.58610338977741,1838.0472805097506,0.3377428330958464,0
19.961176213311337,42.424456990723286,1448.289567138859,0.03923303231369784,0
25.256615133092314,67.19731462863385,1564.176119265441,0.19529645480871127,0
30.283223006991378,31.67662173678897,1209.2964319264804,0.06001946587759371,0
28.370760648558864,58.49448424356582,1257.957510235647,0.129870370756024,0
27.758220373933753,68.12293428703452,1513.9948451253479,0.29494283095511986,0
27.834777175819532,73.83828183808748,1583.951067773699,0.1904072517475066,0
23.032876117076572,47.10408743579538,1680.016438495443,0.15035531405830774,0
22.11028581970291,71.06286523360063,1433.3300629674427,0.15779051142801415,0
29.331056176699192,35.53158684776036,1755.985508901234,0.18377870736239466,0
29.34158752550853,72.3226145867259,1888.0979177513636,0.3140066175348228,0
30.13901246012145,36.37443311659912,1823.8807911146798,0.3568338755760938,0
30.785367735790597,49.86436452801836,1231.6950602786858,0.38213387460157133,0
25.15879358405313,69.86476828897767,1584.4055578062632,0.31476135450211806,0
25.021228125620794,37.49587136743869,1283.9441427345398,0.1261627582992051,0
29.176132505534852,41.462569761632075,1393.636012690022,0.27525388243461685,0
27.09949503088871,66.1126284196533,1989.3300746137172,0.17504124962215678,0
27.82753628160785,66.00182682730372,1313.9964343212105,0.10186824881842048,0
29.141097372105413,62.057381644264865,1599.110522761085,0.33634863177036906,0
30.460074785445926,64.697422223355,1694.5245874544953,0.01537053958493,0
22.7319321959215,57.13622216737981,1761.971976435283,0.36070479685416945,0
23.258161336959216,42.58995294534763,1647.7189467895314,0.18459098584989367,0
19.315747157772165,47.28479967519597,1207.816677935347,0.2548805907233122,0
26.095921973946435,39.079885840071285,1461.1690465951935,0.2637415688823131,0
18.50319183315439,75.42252806668142,1614.1693147077692,0.35804709628261455,0
24.518372253854444,59.16958973830602,1270.2931993158668,0.2546678728668829,0
25.597024885906073,50.042570838181994,1480.5015449673447,0.24557343390402472,0
22.011577529795982,53.100290182206635,1226.5624870330932,0.026660816224275987,0
26.271665647966152,77.36416698059077,1262.8627977240167,0.20736320877808165,0
18.427003499146693,37.66757015580401,1517.5386209612768,0.06006760032681666,0
18.522874642489,59.31149160083986,1306.1726032344482,0.29497350748859424,0
29.516407849235215,55.2944339442233,1654.0326786092464,0.2048887683250698,0
23.04266897975768,60.572711771732386,1751.5719753098126,0.2720911116833413,0
19.778847177126387,30.905509191042025,1840.4693592872663,0.016669160240953707,0
25.311405640767262,73.60619544720757,1360.120195395848,0.03391680641832129,0
28.77990974338055,76.60591412418063,1333.9860658072557,0.2865293552250729,0
21.021494384955805,58.25665917946044,1283.6542722675201,0.028833734399469346,0
26.720466661466006,64.8325411938446,1709.1441996349095,0.028502691106103442,0
19.19486450991275,76.12496905886479,1765.180581189521,0.0048433900939549804,0
18.72354409636051,65.36193171566993,1225.2689158605135,0.3826005593197921,0
25.43896484195407,37.62695214571307,1948.9697969949518,0.29500334378360277,0
25.568891702541492,58.81441800834066,1241.577026921178,0.14130056340082567,0
26.92401862097489,60.3357523191428,1633.0370682408563,0.11861423251506209,0
28.16527867211726,51.2065335651193,1767.248415560733,0.13988129189833984,0
31.661929112475484,66.82221178123615,1896.7752989968685,0.3098614124724728,0
25.228204876216736,76.71835073845074,1771.2695457059422,0.26454824442816577,0
22.521390621177446,76.27842564533881,1841.3824664558333,0.07407822714698718,0
29.13260672676185,52.541968570206606,1471.560154034245,0.06964373413363374,0
21.791651517669038,35.661902292037766,1851.8600909972097,0.03935825988535893,0
24.145599889878905,79.24205994811672,1264.0918771077402,0.2641210878805353,0
19.098389338791723,71.94490432229671,1915.853324848422,0.3057490648886944,0
18.354910407816405,36.233134060163344,1638.073900922989,0.10601857133000162,0
31.47707780549095,76.04209413086862,1853.838215969995,0.008377984412365124,0
29.703721687170884,73.49481810310641,1561.85462761464,0.03286866699057094,0
27.74363888531177,55.94190285630361,1714.86215615722,0.38714401393801223,0
23.72534122179978,59.563771787246466,1621.1221287488906,0.11817791099096811,0
20.42612048099184,49.95013519350651,1785.2716174042655,0.30768925913525347,0
20.190118597395205,32.73808194110157,1265.3039856244716,0.24986542754170551,0
21.503400574304337,46.759862082295044,1248.281667192451,0.15277585586115838,0
25.68917330588569,70.14267242990057,1397.6825872081172,0.08227490487822205,0
28.004342917800873,30.231601150230144,1327.6357440905506,0.048554567263762574,0
27.242763274048237,46.67495858455721,1897.4268532737615,0.24600518721554665,0
21.9190745572432,49.90843467954717,1375.3711898864353,0.3098535122551152,0
31.368113929284718,56.86978014689615,1980.692204655305,0.2575617014164523,0
28.330556833740758,75.99278082063802,1469.5166334168855,0.21212085329966335,0
25.76095673515961,47.31729971829806,1345.6943325509594,0.016780489372654507,0
26.564090447280932,47.34766009481139,1831.7588057139833,0.38739551103775355,0
23.87440087398906,66.87506240548743,1726.9662204007009,0.31948567666182986,0
21.468233853016205,52.61089704449036,1598.556573162511,0.1171288146803859,0
22.983617501117664,41.2302411469991,1644.290840750105,0.3919881317435403,0
28.60984554650117,52.621975806634666,1775.361422617811,0.24075263585452886,0
18.201508840816583,37.04285101898999,1382.763793065039,0.2329690632828986,0
19.625016967096826,38.819349325311165,1997.0671328453936,0.29922927177181285,0
18.64403698830454,54.91838863697399,1979.8345297174264,0.324707915236055,0
18.57020323246558,50.946272475227396,1720.2605490775495,0.26259144293260106,0
29.9764481761541,75.742295053405,1359.633960743316,0.051238298546480016,0
27.85121003132033,48.119694955831655,1744.1825939450332,0.13530700239779936,0
24.638433607222552,59.029417513902175,1257.7587271833406,0.3712334561304199,0
19.36967824911402,61.61321439597652,1224.5220017646448,0.08984624473754077,0
24.882622251635652,30.65472282941668,1406.146310808971,0.14886680953500533,0
24.62860479092792,63.17686860083553,1570.0983653914532,0.1728307531776784,0
20.42482617874021,38.90179834348757,1894.6180043267045,0.17576199587778088,0
24.073923089331622,78.05351587347275,1781.7352558130465,0.2451758329978102,0
23.57906628156323,37.43313638765565,1794.1652169599847,0.37723033509788306,0
26.62190137273103,50.73120618635119,1540.3946675584602,0.09627708473300199,0
26.891311112147015,34.26748340393219,1476.7479940375704,0.04860055052036723,0
18.634256136808624,79.84371259229736,1496.8310103876822,0.07898819594397494,0
23.244576604770597,55.10975051656213,1990.1196509888464,0.3547699600837078,0
26.76203881999931,59.76925086600219,1232.087353129986,0.2583243250620824,0
25.043907620121228,33.353823869421376,1893.6251968979589,0.11436271569566406,0
29.99085777663651,67.49802351995889,1662.9403268579147,0.32637877558744693,0
27.22171084266523,40.49527965477929,1550.8923353516725,0.34454799854537443,0
20.281081979140016,74.90271447203568,1780.206128332109,0.3386057354761112,0
18.987962463606017,40.25698202410036,1589.3351531397623,0.3675706134558218,0
26.99386989488842,39.534386033183324,1898.7385904653283,0.10089640806934463,0
18.371158347582707,31.827483392404744,1920.5614912090068,0.30201677149851136,0
26.200858137828487,53.60334725549996,1537.3767414987642,0.184215798909656,0
31.163223379949407,58.242056663130825,1421.4622377880412,0.3367994211560246,0
26.056638490262305,33.285431971417616,1673.8802628746898,0.2913962708646453,0
23.43437896689131,68.77638083475053,1929.8906764933527,0.31057897859988987,0
27.006035058192943,52.664441737401376,1368.5297512045333,0.2624647350724286,0
24.415540466881232,56.219513466379,1698.3732668507862,0.07097150778788275,0
25.63863505042309,52.03813734691141,1705.2481760740166,0.21801076755877535,0
31.180507322871353,50.0381530437663,1786.4904179322248,0.3938678958098033,0
23.40543692921084,57.982016565410895,1305.254148101808,0.3749552265988476,0
31.4566678935348,37.76201229653562,1772.6599717456709,0.01726949431880467,0
30.674908987384892,39.09640652476355,1927.2260165325129,0.06592592629177485,0
20.74107588705015,73.08928105067587,1343.7464870961935,0.052691509381824764,0
18.971058212252316,77.30577310668164,1390.034659939102,0.2903919639941182,0
19.410892019283974,48.66546581398765,1977.1160752333117,0.32711413194277805,0
18.255105559121695,43.53723365717769,1344.7815621675918,0.08540454652426877,0
19.322201450582998,62.19997716195079,1883.5080746956633,0.2023410771807316,0
27.562094827828997,50.43670855490482,1593.8222851584278,0.33628121120448,0
18.996641078443204,31.269317783017243,1397.7848595225416,0.29312061790650024,0
22.46565882411266,37.80762986830952,1896.5999210180091,0.21689488219673933,0
29.828254353572362,65.79861144236988,1556.2442040021324,0.23613907618350916,0
18.325807100301564,62.94619709550757,1611.8538831437522,0.20334421876651199,0
29.4025587562451,31.354799625174174,1487.3866955198125,0.11901938052752824,0
21.9459668468276,41.098608096647474,1674.360681147942,0.22600879714360644,0
19.654307586703187,41.55373982940357,1330.8190980680183,0.2755541208200363,0
27.75432031509811,63.59463717993642,1512.8652293214086,0.3493291663443231,0
26.805199854918378,30.98552688771821,1975.52985786823,0.25451654159169923,0
30.28460818937874,35.205429099228695,1406.506746160902,0.3044486148172632,0
28.2909946132544,69.99580426865947,1725.3893316330336,0.0640286539818292,0
29.248733025387878,38.927233102716684,1460.152051379756,0.18462298976791597,0
21.94848401599829,62.63730539259374,1818.7785005492806,0.0037326479308373186,0
20.48415361291612,41.90913905233633,1304.69892857468,0.09867154580864922,0
28.508606522972016,34.97206963796726,1975.8568360628358,0.29058468604520193,0
29.295686349741697,42.1586095499727,1563.0316331069114,0.3967239805397454,0
